[Summary]
Cell: 276 NMC811 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 1.855
Capacity (mAHr): 0.417
Started: 06/07/2023 17:17:50.025
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,1.0419765292330136,2.085292e-05,3.63853,3.318327,2.172914364275616e-05,1
1,1.3753099128259094,2.0853426e-05,3.6433954,3.3237457,2.868037247587502e-05,1
1,1.70864329767907,2.0853300000000002e-05,3.6478028,3.3285728,3.563160626445007e-05,1
1,2.0419766825322263,2.0853300000000002e-05,3.6521914,3.3333237,4.258279505904661e-05,1
1,2.3753100673853784,2.0853171e-05,3.6566179,3.337712,4.95339242759556e-05,1
1,2.7086434522385345,2.0853492e-05,3.6608536,3.342272,5.648504867346678e-05,1
1,3.0419768370916915,2.0853873e-05,3.665185,3.3469086,6.343624083987146e-05,1
1,3.3753102219448525,2.0853363e-05,3.6701646,3.3517547,7.038743729874066e-05,1
1,3.708643606798008,2.0853618000000002e-05,3.6750491,3.3570781,7.733862510671902e-05,1
1,4.041976991651164,2.0853873e-05,3.6810782,3.3630881,8.428979183443687e-05,1
1,4.375310376504319,2.0853680999999998e-05,3.6876035,3.3697278,9.124095749268445e-05,1
1,4.708643761357486,2.0853110000000003e-05,3.6943197,3.3765585,9.819211570121015e-05,1
1,5.041977146210637,2.0853680999999998e-05,3.7018371,3.3842094,0.00010514326997737041,1
1,5.375310531063797,2.0853171e-05,3.7095644,3.3919749,0.00011209444269208919,1
1,5.708643915916958,2.0852854e-05,3.7174444,3.4000075,0.0001190455916773325,1
1,6.041977300770103,2.0853808000000002e-05,3.7253816,3.4079256,0.0001259967098532527,1
1,6.375310685623264,2.0853110000000003e-05,3.7331281,3.4158819,0.00013294784911882878,1
1,6.708644070476422,2.0854e-05,3.7409699,3.4237046,0.00013989898417097042,1
1,7.041977455329583,2.0853426e-05,3.748621,3.4315274,0.00014685012095216372,1
1,7.375310840182738,2.0854127e-05,3.7561193,3.4390638,0.0001538012424200003,1
1,7.708644225035897,2.0853044000000002e-05,3.7638085,3.4467912,0.00016075234804605352,1
1,8.041977609889056,2.0853110000000003e-05,3.7717838,3.4548237,0.0001677034727257536,1
1,8.37531099474221,2.085292e-05,3.7800455,3.4631999,0.00017465457274490258,1
1,8.70864437959537,2.0853618000000002e-05,3.7891083,3.4722817,0.0001816056551380135,1
1,9.030138709036303,2.0853553e-05,3.7991443,3.4822032,0.00018830987334782508,1
1,9.329306541919909,2.0853808000000002e-05,3.8091612,3.4923155,0.0001945485190784087,1
1,9.591967375742499,2.0853808000000002e-05,3.8191781,3.5024278,0.0002000258608606284,1
1,9.828488987294161,2.0853236e-05,3.829195,3.5123684,0.0002049581080425278,1
1,10.045247098809018,2.0853426e-05,3.8392119,3.5224807,0.00020947821243836858,1
1,10.245716488071292,2.0853553e-05,3.8493049,3.5324974,0.0002136586491381261,1
1,10.435661377313986,2.0853553e-05,3.8593597,3.5427051,0.00021761961502065718,1
1,10.617741322097588,2.0854382000000002e-05,3.8693767,3.5526266,0.0002214165677156565,1
1,10.793130100202042,2.0852981e-05,3.8793936,3.562758,0.0002250739787672535,1
1,10.962913433851654,2.0853300000000002e-05,3.8894105,3.5726795,0.0002286144987909038,1
1,11.134403156393281,2.0854e-05,3.8994465,3.582849,0.0002321906054166328,1
1,11.303860990042255,2.0853171e-05,3.9095588,3.5929422,0.0002357243315735811,1
1,11.474238157026285,2.0853044000000002e-05,3.9195757,3.6029592,0.0002392772424775933,1
1,11.64625671290225,2.0853110000000003e-05,3.9296308,3.6130142,0.00024286436670414112,1
1,11.820050879892628,2.0853426e-05,3.9396477,3.6231265,0.00024648851496778933,1
1,11.995281991330137,2.0852981e-05,3.9496646,3.6331625,0.0002501426402022675,1
1,12.17647749166764,2.0853808000000002e-05,3.9597194,3.6432173,0.0002539211370026235,1
1,12.361934714235305,2.0853236e-05,3.9697363,3.6532342,0.00025778850807126107,1
1,12.55039771458632,2.0853553e-05,3.9797533,3.6633465,0.0002617185555975812,1
1,12.740882048274475,2.0853300000000002e-05,3.9897892,3.6734207,0.0002656907620859014,1
1,12.936231048638325,2.0852981e-05,3.9998062,3.6833231,0.00026976440491142375,1
1,13.131969382336274,2.0854572e-05,4.0098805,3.6935308,0.00027384616215171,1
1,13.329530771593141,2.0853171e-05,4.0198975,3.7036431,0.0002779659449553777,1
1,13.524834994179157,2.0853426e-05,4.0299525,3.7138126,0.0002820386521650222,1
1,13.719121161207687,2.0853236e-05,4.0399885,3.7238486,0.00028609013589118884,1
1,13.90929471711747,2.0853680999999998e-05,4.0500431,3.7339799,0.0002900558603885698,1
1,14.095836050798276,2.0853492e-05,4.0601177,3.7440159,0.00029394581228139584,1
1,14.279513495584833,2.0853808000000002e-05,4.0701342,3.7541664,0.00029777604588762343,1
1,14.457330162582737,2.0853110000000003e-05,4.0801516,3.764107,0.0003014840876218416,1
1,14.633122718465714,2.085292e-05,4.0901871,3.7742765,0.00030514990414622924,1
1,14.808845163237452,2.0853680999999998e-05,4.1002231,3.7843316,0.0003088142378942196,1
1,14.982329441338402,2.0853618000000002e-05,4.1102591,3.7944629,0.00031243189287691943,1
1,15.154419497214477,2.0854063e-05,4.120276,3.8045371,0.0003160204668990804,1
1,15.329611886429678,2.0852664e-05,4.130312,3.8145347,0.0003196737225701031,1
1,15.505670108979848,2.085292e-05,4.140348,3.8245707,0.0003233450254795452,1
1,15.68923077598844,2.0853300000000002e-05,4.1503839,3.8347592,0.00032717280033408354,1
1,15.877948665228843,2.0853044000000002e-05,4.1604199,3.8448524,0.0003311081455590154,1
1,16.076366943376197,2.0853680999999998e-05,4.1704941,3.8548503,0.00033524577334667486,1
1,16.28895961043886,2.0852981e-05,4.1805301,3.8650007,0.0003396789823586726,1
1,16.529892833109848,2.0853171e-05,4.1905661,3.8751321,0.00034470315871898747,1
1,16.81229544474698,2.0853236e-05,4.2000299,3.8847485,0.0003505921040306737,1
1,16.812295500302508,2.0853363e-05,4.1999154,3.8847103,0.00035059210518919394,1
1,16.81229566696918,-2.0340282e-05,4.2007413,3.8857515,0.0003505921063762187,2
1,16.813193278081986,-2.0850464999999997e-05,4.1907387,3.878052,0.0003505733908109731,2
1,16.9052355560312,-2.0851227e-05,4.1807222,3.8684549,0.00034865424313640803,2
1,17.02641394514579,-2.0850970999999998e-05,4.1706862,3.858438,0.00034612758623406157,2
1,17.141908000916466,-2.0850464999999997e-05,4.1606693,3.8484976,0.000343719452148055,2
1,17.253561556680005,-2.0851037e-05,4.1506143,3.8383088,0.00034139139250559283,2
1,17.36152516799219,-2.0851544999999998e-05,4.1405973,3.8283303,0.0003391402686949894,2
1,17.467619001523158,-2.0850464999999997e-05,4.1305423,3.8182371,0.00033692812882525966,2
1,17.572263390606963,-2.0850464999999997e-05,4.1205254,3.8083155,0.0003347462117776871,2
1,17.677587724136473,-2.0850970999999998e-05,4.1104894,3.7983749,0.00033255012039979547,2
1,17.78442361322435,-2.085091e-05,4.1004534,3.7881863,0.0003303225120581545,2
1,17.891838168979984,-2.0851163e-05,4.0904365,3.7782457,0.0003280828384738929,2
1,18.001252391406016,-2.0850781e-05,4.0803623,3.7681906,0.000325801475282901,2
1,18.114762113839678,-2.0850719999999998e-05,4.0703459,3.7582693,0.0003234347170402962,2
1,18.232021496368752,-2.0850970999999998e-05,4.0603099,3.7482142,0.0003209897775931065,2
1,18.353138134391095,-2.0850591000000002e-05,4.050293,3.738121,0.0003184644090934603,2
1,18.480386437617984,-2.0850719999999998e-05,4.0401998,3.7281995,0.0003158111926226045,2
1,18.613389683936806,-2.0851292e-05,4.0301638,3.7180872,0.0003130379820798263,2
1,18.74879270747,-2.0851163e-05,4.0201468,3.7080703,0.0003102147293610176,2
1,18.88833111889469,-2.085091e-05,4.0101299,3.6981106,0.0003073052573309988,2
1,19.030115196477094,-2.0850591000000002e-05,4.0000749,3.688113,0.0003043489631444828,2
1,19.175601773176847,-2.0850781e-05,3.9900198,3.6780198,0.00030131547080196607,2
1,19.32132096093245,-2.0850146e-05,3.9799838,3.6679456,0.0002982771280223595,2
1,19.46729964862293,-2.0850781e-05,3.9699097,3.658005,0.00029523337594024513,2
1,19.610854225771554,-2.085021e-05,3.9598737,3.647969,0.0002922401721708278,2
1,19.753017692140226,-2.0851102e-05,3.9498568,3.6379712,0.0002892759788622612,2
1,19.892381881405857,-2.0851037e-05,3.9397826,3.6279542,0.00028637015370550263,2
1,20.030722015342583,-2.0850655e-05,3.9297657,3.617842,0.0002834856807526673,2
1,20.166772872048057,-2.0851227e-05,3.9197109,3.6078444,0.0002806489486802336,2
1,20.302582617707877,-2.0850655e-05,3.909694,3.5978465,0.0002778172405507573,2
1,20.43674741931001,-2.085091e-05,3.899677,3.5878677,0.0002750198301161941,2
1,20.571909442888735,-2.0850464999999997e-05,3.889641,3.5778127,0.000272201626806563,2
1,20.707718799646084,-2.0850018e-05,3.8796051,3.5677958,0.0002693699267439619,2
1,20.845159322698795,-2.085091e-05,3.8695691,3.5577979,0.00026650421760639046,2
1,20.987100066893035,-2.085021e-05,3.8595142,3.5477812,0.0002635446808418466,2
1,21.13285225464115,-2.0850146e-05,3.8494973,3.5377452,0.0002605056721569958,2
1,21.28498527421616,-2.0850655e-05,3.8394232,3.527633,0.0002573336168969833,2
1,21.446792735942466,-2.0851163e-05,3.8294063,3.517616,0.00025395984256018026,2
1,21.618042973205284,-2.085091e-05,3.8193703,3.5076754,0.0002503891842906574,2
1,21.80558142885084,-2.0850464999999997e-05,3.8092961,3.4976203,0.00024647891163073976,2
1,22.012475879908955,-2.085021e-05,3.7992792,3.4876606,0.000242165056234733,2
1,22.242609325481787,-2.0850591000000002e-05,3.7892432,3.4775484,0.000237366664753847,2
1,22.50070843108671,-2.0850591000000002e-05,3.7791693,3.4675317,0.000231985177233698,2
1,22.78573053034456,-2.0850273e-05,3.7691524,3.4575911,0.0002260423274078253,2
1,23.09878128961964,-2.0849891e-05,3.7591164,3.4475932,0.0002195150610731679,2
1,23.432114655224723,-2.0850528e-05,3.7497673,3.4378817,0.00021256488953968661,2
1,23.759382800026472,-2.0850970999999998e-05,3.7397504,3.4282081,0.0002057411861902881,2
1,24.092716165631494,-2.0849955999999998e-05,3.7303631,3.4187636,0.00019879104589121,2
1,24.42118136570349,-2.0850338e-05,3.7203462,3.408823,0.0001919423966833908,2
1,24.738568290639023,-2.0850528e-05,3.7103105,3.3988636,0.0001853247263509685,2
1,25.03687410895706,-2.0851292e-05,3.7002935,3.3888085,0.0001791048916101501,2
1,25.31356726573405,-2.085021e-05,3.6902766,3.3787153,0.0001733356971650618,2
1,25.569239816364004,-2.0850464999999997e-05,3.6802597,3.3687747,0.000168004790277249,2
1,25.80827759316301,-2.0850400000000003e-05,3.6702237,3.3587577,0.00016302071952794888,2
1,26.033149317744954,-2.0850719999999998e-05,3.6601114,3.3486454,0.0001583320123487032,2
1,26.247921211389656,-2.0851037e-05,3.6500754,3.3385332,0.0001538538961684282,2
1,26.450723552302613,-2.0850083e-05,3.6400585,3.3286116,0.0001496253432897077,2
1,26.645109395217666,-2.0850655e-05,3.6300035,3.3185184,0.0001455722799834177,2
1,26.827951351959676,-2.0850338e-05,3.6199677,3.3084826,0.0001417599067569251,2
1,27.000100477913122,-2.0850400000000003e-05,3.6099317,3.2984276,0.00013817048755649218,2
1,27.155670107776142,-2.0850400000000003e-05,3.5999148,3.2884107,0.0001349267623206758,2
1,27.291572520081214,-2.0850655e-05,3.5898979,3.2784891,0.0001320931231087289,2
1,27.41315182465025,-2.0849762e-05,3.579881,3.268415,0.0001295581307888445,2
1,27.51654907796852,-2.0850591000000002e-05,3.569864,3.2584553,0.0001274022473813486,2
1,27.607573445321044,-2.0850400000000003e-05,3.5598474,3.2484958,0.0001255043504836112,2
1,27.686435315566033,-2.0850273e-05,3.5498304,3.2384217,0.0001238600428270788,2
1,27.755016966001097,-2.0851037e-05,3.5397944,3.2283666,0.0001224300830719248,2
1,27.813879952078192,-2.0850146e-05,3.5297775,3.2183688,0.0001212027654417769,2
1,27.866010273089692,-2.0850591000000002e-05,3.5197415,3.2083328,0.000120115825431683,2
1,27.912386151004583,-2.0850528e-05,3.5096865,3.198354,0.00011914886750616801,2
1,27.954419418843777,-2.0850528e-05,3.4996505,3.1882226,0.00011827245660502909,2
1,27.992816909757526,-2.0850528e-05,3.4896145,3.1782248,0.00011747185131469081,2
1,28.028344734689583,-2.0850591000000002e-05,3.4795978,3.1682463,0.0001167310795833721,2
1,28.061599782371832,-2.085021e-05,3.4695427,3.1581531,0.00011603769774099649,2
1,28.093205886006665,-2.0850464999999997e-05,3.4595258,3.1480789,0.0001153786974968467,2
1,28.122662379039276,-2.0850591000000002e-05,3.4495089,3.1381383,0.00011476451866318869,2
1,28.15063126131014,-2.085021e-05,3.439492,3.128026,0.0001141813563508559,2
1,28.176780921797363,-2.0850083e-05,3.4294751,3.1181045,0.0001136361252285002,2
1,28.201441138192585,-2.0850719999999998e-05,3.4194391,3.1080303,0.0001131219498900809,2
1,28.224650188246777,-2.0850970999999998e-05,3.4094224,3.0980709,0.0001126380325836997,2
1,28.246645460833665,-2.0850400000000003e-05,3.3994055,3.0880158,0.0001121794229886205,2
1,28.266925178248165,-2.0850464999999997e-05,3.3893504,3.0779989,0.00011175658312243481,2
1,28.28611100704725,-2.0850464999999997e-05,3.3792953,3.0678103,0.0001113565517878851,2
1,28.304015169484806,-2.0850655e-05,3.3692784,3.0578887,0.0001109832435734655,2
1,28.320671332211084,-2.0850338e-05,3.3592615,3.04791,0.0001106359560825123,2
1,28.33648732846797,-2.0850655e-05,3.3492446,3.0378168,0.00011030618657824721,2
1,28.351272269415194,-2.0850781e-05,3.3391514,3.0277426,0.00010999791511588811,2
1,28.36509398836953,-2.0850338e-05,3.3291345,3.0177448,0.0001097097266248256,2
1,28.37822337415517,-2.0850847e-05,3.3190987,3.0077281,0.0001094359734043321,2
1,28.390625148995085,-2.085091e-05,3.3090627,2.9975586,0.0001091773910010252,2
1,28.40223886846475,-2.0850273e-05,3.2990267,2.9875607,0.00010893524015161291,2
1,28.413330976951247,-2.0850655e-05,3.2890098,2.9775248,0.0001087039652006768,2
1,28.423694807841418,-2.0850655e-05,3.2789738,2.9675841,0.00010848787499191111,2
1,28.43361413882464,-2.0850464999999997e-05,3.2689378,2.9575672,0.0001082810523985473,2
1,28.443069803249614,-2.0850400000000003e-05,3.2589209,2.9475121,0.00010808389752038141,2
1,28.45205746780125,-2.0850719999999998e-05,3.2488468,2.937438,0.0001078965007278032,2
1,28.460717743520114,-2.0850591000000002e-05,3.2388299,2.9273448,0.000107715930136717,2
1,28.46882890827461,-2.085021e-05,3.228775,2.9173472,0.0001075468088906101,2
1,28.476703628630666,-2.0850528e-05,3.2186246,2.9073112,0.0001073826177231184,2
1,28.484312237943914,-2.0850970999999998e-05,3.2086077,2.8971989,0.0001072239749753732,2
1,28.4915504028965,-2.0850338e-05,3.1985335,2.8871057,0.0001070730560156123,2
1,28.49854056791247,-2.0850400000000003e-05,3.1885166,2.8771079,0.0001069273078710358,2
1,28.505239955212193,-2.0850528e-05,3.1784806,2.8670528,0.0001067876226523183,2
1,28.51173445368333,-2.0851037e-05,3.1684065,2.8569596,0.00010665220935346629,2
1,28.518053896622416,-2.0850400000000003e-05,3.1583896,2.8469236,0.0001065204459247331,2
1,28.524126672974724,-2.0850018e-05,3.1482773,2.8368113,0.00010639382566576359,2
1,28.530064616007113,-2.0850591000000002e-05,3.1382413,2.8267753,0.0001062700168036417,2
1,28.535790559099222,-2.085021e-05,3.1282244,2.8167775,0.0001061506282948611,2
1,28.54136328000739,-2.0850018e-05,3.1181886,2.806818,0.00010603443455111029,2
1,28.546850112032388,-2.0850781e-05,3.1081717,2.7968202,0.0001059200318349031,2
1,28.552188610778863,-2.0850464999999997e-05,3.0981166,2.7866316,0.0001058087220192562,2
1,28.55741472065247,-2.0850018e-05,3.0880997,2.7767291,0.00010569975553194321,2
1,28.562534719434723,-2.0850464999999997e-05,3.0780828,2.766674,0.0001055930014283798,2
1,28.567559107144778,-2.0851037e-05,3.0680468,2.7566953,0.0001054882408251009,2
1,28.572575217065168,-2.0851037e-05,3.0580299,2.7465639,0.0001053836527106308,2
1,28.57741999369211,-2.085091e-05,3.0480132,2.7366617,0.0001052826368505988,2
1,28.582200325903223,-2.0850338e-05,3.0379581,2.7265112,0.0001051829647680768,2
1,28.587025213647944,-2.0850655e-05,3.0279412,2.716418,0.0001050823636991634,2
1,28.591687768094058,-2.0850970999999998e-05,3.0178099,2.7064202,0.0001049851473543619,2
1,28.596356822553584,-2.0850400000000003e-05,3.0077548,2.6962888,0.000104887795441227,2
1,28.59997837725392,-2.0850655e-05,2.9999893,2.6884851,0.0001048122844102122,2
1,28.599978432809472,-2.0850655e-05,3.0000846,2.6885233,0.0001048122832518425,2
1,28.599978599476138,2.0527331e-05,3.0036778,2.6906111,0.00010481228207551049,3
1,28.60001698835586,2.0854507e-05,3.0137446,2.7004092,0.0001048130826450586,3
1,28.600059877234415,2.0854572e-05,3.0237615,2.7104261,0.0001048139770598136,3
1,28.600105821667526,2.0853808000000002e-05,3.0338738,2.7204621,0.00010481493519813111,3
1,28.600154599434305,2.0853808000000002e-05,3.043967,2.7304409,0.0001048159524244111,3
1,28.60020565497719,2.0853808000000002e-05,3.0539839,2.7405531,0.00010481701715213599,3
1,28.600258488298362,2.0854444999999998e-05,3.064039,2.7504938,0.00010481811895391741,3
1,28.600314432728972,2.085419e-05,3.0740941,2.7606061,0.00010481928563202441,3
1,28.60037176604914,2.0854382000000002e-05,3.08413,2.7706039,0.0001048204812741135,3
1,28.600431543812498,2.0854317e-05,3.0941658,2.7805634,0.00010482172789771151,3
1,28.600493377131055,2.0854637e-05,3.104259,2.7907329,0.0001048230173872084,3
1,28.600557654893276,2.0854572e-05,3.1143141,2.8006544,0.0001048243578535281,3
1,28.600624154877416,2.0854063e-05,3.1244073,2.8108811,0.0001048257446600901,3
1,28.600692321527973,2.0853618000000002e-05,3.1345196,2.8208599,0.0001048271662237973,3
1,28.600764043733054,2.0854572e-05,3.1446128,2.8309531,0.0001048286619372676,3
1,28.60083771038214,2.0854444999999998e-05,3.1546488,2.8410654,0.00010483019820137569,3
1,28.600913154808666,2.0855082e-05,3.1647611,2.8511205,0.0001048317715388115,3
1,28.600991043679223,2.0853745e-05,3.1747971,2.8611183,0.00010483339585253671,3
1,28.601071432548615,2.0854444999999998e-05,3.184833,2.8711543,0.00010483507230000361,3
1,28.601155488084306,2.08547e-05,3.19485,2.8812475,0.0001048368252137049,3
1,28.601240765841666,2.0853935e-05,3.2049048,2.8912833,0.0001048386036159274,3
1,28.60132937693172,2.0854e-05,3.2149408,2.901243,0.0001048404515307354,3
1,28.601420432465446,2.0853426e-05,3.2249577,2.9112408,0.0001048423504230123,3
1,28.601514821332167,2.08547e-05,3.2349746,2.921334,0.00010484431883135479,3
1,28.60161215464217,2.085419e-05,3.2450678,2.9314272,0.0001048463486428802,3
1,28.6017123768405,2.0855209e-05,3.2551231,2.9413488,0.0001048484386998033,3
1,28.601816099037887,2.0854127e-05,3.2652733,2.9515374,0.0001048506017464776,3
1,28.60192454345653,2.0854127e-05,3.2752903,2.9616306,0.0001048528632726785,3
1,28.602034098986252,2.0854254999999998e-05,3.2853069,2.9715519,0.0001048551479693978,3
1,28.60214726562561,2.0854827e-05,3.295362,2.981626,0.0001048575079714261,3
1,28.602264376708774,2.08547e-05,3.305398,2.9916048,0.0001048599502344303,3
1,28.602384376680195,2.0854382000000002e-05,3.315434,3.0016789,0.00010486245274341451,3
1,28.602510209983386,2.085419e-05,3.3254509,3.0117722,0.0001048650769057711,3
1,28.602636598842167,2.0854762e-05,3.3354678,3.0216556,0.0001048677126511588,3
1,28.602768432144142,2.085419e-05,3.3454847,3.0316725,0.00010487046193644201,3
1,28.602905987667114,2.0854382000000002e-05,3.3555589,3.0418038,0.0001048733305526926,3
1,28.603046487633417,2.08547e-05,3.3655758,3.0518589,0.00010487626057263339,3
1,28.60319187648747,2.0854572e-05,3.3756118,3.0617421,0.00010487929254626011,3
1,28.60334198756297,2.0854317e-05,3.3857431,3.0718925,0.0001048824229995461,3
1,28.603499265303306,2.0853808000000002e-05,3.3957982,3.0819666,0.0001048857029114738,3
1,28.60365926526528,2.0854063e-05,3.4058342,3.0919836,0.0001048890395962981,3
1,28.60382843189153,2.0854444999999998e-05,3.4158511,3.1020195,0.00010489256743980261,3
1,28.60399932073947,2.085419e-05,3.425868,3.1119411,0.0001048961311984352,3
1,28.604180654029804,2.085419e-05,3.435904,3.1220725,0.00010489991276625189,3
1,28.604369598429056,2.0854317e-05,3.4459209,3.1321275,0.0001049038530588665,3
1,28.604565209493668,2.0853935e-05,3.4559755,3.1421442,0.0001049079323759013,3
1,28.604773709443915,2.0854254999999998e-05,3.4660115,3.1522565,0.00010491228047465991,3
1,28.60499198716975,2.0854127e-05,3.4760284,3.1621208,0.0001049168324841497,3
