[Summary]
Cell: 276 NMC811 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 1.855
Capacity (mAHr): 0.417
Started: 06/07/2023 17:17:50.025
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,8.063531720739135,1.3831063e-06,3.531270354455446,3.2170099198019817,0.00010810487802628225,1
1,8.063545748516747,1.3907422059999995e-06,3.531540336000001,3.2172058090000006,0.00010810489753492532,1
1,8.063573526294187,1.3907033849999998e-06,3.531783124,3.2174548900000004,0.00010810493616606557,1
1,8.063601304071627,1.3907530349999995e-06,3.531991816999999,3.217662431999999,0.00010810497479709881,1
1,8.063629081849072,1.3907523979999994e-06,3.532194958999998,3.2178644200000006,0.00010810501342808195,1
1,8.06365685962651,1.3908332349999994e-06,3.532381028999999,3.2180453499999997,0.00010810505205958204,1
1,8.063684637403954,1.3907695919999995e-06,3.5325762690000015,3.218232000000001,0.00010810509069122823,1
1,8.063712415181396,1.3907326669999995e-06,3.5327326800000014,3.2183985230000007,0.00010810512932204214,1
1,8.063740192958836,1.3907937729999994e-06,3.5328862200000004,3.2185528330000017,0.00010810516795291261,1
1,8.063767970736277,1.3908287819999995e-06,3.533047644999999,3.218715784999997,0.0001081052065847185,1
1,8.063795747958164,1.3907434879999994e-06,3.5331705959999993,3.218830533,0.00010810524521571322,1
1,8.063949887400742,1.3907384009999997e-06,3.5338421639999997,3.2194969459999987,0.00010810545958493999,1
1,8.064227665175157,1.3907644919999998e-06,3.534794818,3.2204572249999996,0.00010810584590495132,1
1,8.064505442949573,1.3907587579999998e-06,3.5354851459999996,3.2211509900000004,0.00010810623222004506,1
1,8.064783220723987,1.3907371199999992e-06,3.5360020009999995,3.2216724189999972,0.0001081066185325681,1
1,8.065060998498401,1.390718025e-06,3.536446532000002,3.2221110390000014,0.0001081070048449639,1
1,8.065338776272815,1.3907874109999998e-06,3.5367820029999995,3.2224543320000008,0.00010810739115665377,1
1,8.06561655404723,1.3907772199999992e-06,3.537070463,3.222736880000001,0.00010810777747107866,1
1,8.065894331821648,1.39068619e-06,3.5373249479999993,3.2229928919999993,0.00010810816378184948,1
1,8.066172109040505,1.3907644919999998e-06,3.537558378999999,3.223216417000002,0.00010810855008592286,1
1,8.067712498466296,1.3906550139999995e-06,3.538344588999999,3.224008147000001,0.0001081106922995971,1
1,8.070490276210444,1.3906670980000002e-06,3.5392245700000013,3.224888326,0.00010811455528635263,1
0,8.074066331722708,0.0,3.5416267,3.2273946,0.00010811950995606913,2
0,8.076844109466853,0.0,3.5344706,3.220124,0.00010811950995606913,2
0,8.079621887211,0.0,3.5334976,3.2191319,0.00010811950995606913,2
0,8.082399664955148,0.0,3.5330205,3.2186549,0.00010811950995606913,2
0,8.085177442699294,0.0,3.5329442,3.2185786,0.00010811950995606913,2
0,8.087955220443442,0.0,3.5324292,3.2182162,0.00010811950995606913,2
0,8.090732998187587,0.0,3.5325055,3.2182162,0.00010811950995606913,2
0,8.093510775931733,0.0,3.5323145,3.2179489,0.00010811950995606913,2
0,8.096288553675882,0.0,3.532181,3.2179489,0.00010811950995606913,2
0,8.099066331420028,0.0,3.5323527,3.2179871,0.00010811950995606913,2
0,8.101844109164174,0.0,3.5322001,3.2179108,0.00010811950995606913,2
0,8.104621886908323,0.0,3.5321429,3.2178345,0.00010811950995606913,2
0,8.107399664652467,0.0,3.5319712,3.21772,0.00010811950995606913,2
0,8.110177442396614,0.0,3.5320284,3.2178345,0.00010811950995606913,2
0,8.11295522014076,0.0,3.5319331,3.2177391,0.00010811950995606913,2
0,8.115732997884908,0.0,3.531914,3.2176819,0.00010811950995606913,2
0,8.118510775629055,0.0,3.5318758,3.2176247,0.00010811950995606913,2
0,8.1212885533732,0.0,3.5319331,3.2176628,0.00010811950995606913,2
0,8.124066331117348,0.0,3.531914,3.2176819,0.00010811950995606913,2
0,8.126844108861494,0.0,3.5318758,3.2175293,0.00010811950995606913,2
0,8.129621886605642,0.0,3.5318186,3.2176056,0.00010811950995606913,2
0,8.132399664349789,0.0,3.5319521,3.2176437,0.00010811950995606913,2
0,8.135177442093934,0.0,3.5317233,3.2175674,0.00010811950995606913,2
0,8.13795521983808,0.0,3.5318377,3.2176056,0.00010811950995606913,2
0,8.140732997582228,0.0,3.5317423,3.2174911,0.00010811950995606913,2
0,8.143510775326375,0.0,3.5317996,3.2174911,0.00010811950995606913,2
0,8.146288553070523,0.0,3.5316851,3.2174339,0.00010811950995606913,2
0,8.149066330814668,0.0,3.5318949,3.2176247,0.00010811950995606913,2
0,8.151844108558814,0.0,3.5315516,3.2173767,0.00010811950995606913,2
0,8.15462188630296,0.0,3.5317233,3.2174339,0.00010811950995606913,2
0,8.157399664047109,0.0,3.5318949,3.2176247,0.00010811950995606913,2
0,8.160177441791255,0.0,3.5317042,3.2174149,0.00010811950995606913,2
0,8.1629552195354,0.0,3.5317233,3.2174149,0.00010811950995606913,2
0,8.165732997279546,0.0,3.5316279,3.2173767,0.00010811950995606913,2
