[Summary]
Cell: 272 NMC811 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 1.754
Capacity (mAHr): 0.395
Started: 06/07/2023 17:15:45.677
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,4.1294377683699555,1.3094827e-06,3.536124412871288,3.2214645603960412,0.00012070011782704831,1
1,4.129451796147566,1.3180599689999999e-06,3.5363497820000003,3.2216619229999996,0.00012070013631669638,1
1,4.129479573925009,1.3181070519999997e-06,3.536625147999999,3.2219187749999993,0.00012070017293046042,1
1,4.12950735170245,1.3180695170000006e-06,3.536830399000001,3.2221182950000014,0.00012070020954419052,1
1,4.1295351294798905,1.3181331299999998e-06,3.5370176840000003,3.222311495000001,0.00012070024615854864,1
1,4.129562907257332,1.3181280490000003e-06,3.537201783,3.2224921739999997,0.00012070028277278939,1
1,4.129590685034773,1.3180873320000003e-06,3.537356100000001,3.222653154000002,0.0001207003193874128,1
1,4.129618462812214,1.3181713149999995e-06,3.5375462130000006,3.2228251530000005,0.0001207003560015741,1
1,4.129646240589657,1.3180886170000007e-06,3.5376742809999993,3.2229736200000008,0.0001207003926161881,1
1,4.129674018367098,1.3181019690000004e-06,3.5378171499999986,3.2231214509999977,0.00012070042923072035,1
1,4.129701795588984,1.318061889e-06,3.5379609879999987,3.2232603389999976,0.00012070046584430468,1
1,4.1298559350315465,1.3180854180000004e-06,3.5386300410000007,3.223929199000001,0.00012070066901719838,1
0,4.130278490581986,0.0,3.5399339,3.2252712,0.00012070120841719502,2
0,4.133056268326134,0.0,3.5366204,3.2219577,0.00012070120841719502,2
0,4.135834046070281,0.0,3.5364678,3.221786,0.00012070120841719502,2
0,4.138611823814425,0.0,3.5361242,3.221576,0.00012070120841719502,2
0,4.141389601558572,0.0,3.5361052,3.2214425,0.00012070120841719502,2
0,4.144167379302719,0.0,3.5363913,3.2216332,0.00012070120841719502,2
0,4.146945157046867,0.0,3.5362577,3.221576,0.00012070120841719502,2
0,4.149722934791014,0.0,3.5359716,3.2214997,0.00012070120841719502,2
0,4.152500712535161,0.0,3.536334,3.2216141,0.00012070120841719502,2
0,4.155278490279305,0.0,3.5362959,3.2216141,0.00012070120841719502,2
0,4.1580562680234525,0.0,3.536067,3.2214425,0.00012070120841719502,2
0,4.1608340457676,0.0,3.5360861,3.2214615,0.00012070120841719502,2
0,4.163611823511747,0.0,3.5361433,3.2215188,0.00012070120841719502,2
0,4.1663896012558945,0.0,3.5359526,3.2214043,0.00012070120841719502,2
0,4.169167379000039,0.0,3.5361052,3.2214234,0.00012070120841719502,2
0,4.171945156744186,0.0,3.5361433,3.2215378,0.00012070120841719502,2
0,4.174722934488333,0.0,3.5363915,3.2216716,0.00012070120841719502,2
0,4.17750071223248,0.0,3.5361814,3.2214234,0.00012070120841719502,2
0,4.180278489976628,0.0,3.5360479,3.2215188,0.00012070120841719502,2
0,4.183056267720772,0.0,3.5362196,3.2214806,0.00012070120841719502,2
0,4.18583404546492,0.0,3.5362387,3.2214806,0.00012070120841719502,2
0,4.188611823209067,0.0,3.5359907,3.2215188,0.00012070120841719502,2
0,4.1913896009532134,0.0,3.536334,3.2215569,0.00012070120841719502,2
0,4.194167378697361,0.0,3.5361624,3.221595,0.00012070120841719502,2
0,4.1969451564415055,0.0,3.5361814,3.2215569,0.00012070120841719502,2
0,4.199722934185653,0.0,3.5362577,3.2215569,0.00012070120841719502,2
0,4.2025007119298,0.0,3.5361433,3.2215569,0.00012070120841719502,2
0,4.2052784896739475,0.0,3.5362005,3.2215188,0.00012070120841719502,2
0,4.208056267418095,0.0,3.5361814,3.2214615,0.00012070120841719502,2
0,4.2108340451622395,0.0,3.5359526,3.2214043,0.00012070120841719502,2
0,4.213611822906386,0.0,3.5361052,3.2215188,0.00012070120841719502,2
0,4.216389600650533,0.0,3.5362387,3.221576,0.00012070120841719502,2
0,4.219167378394681,0.0,3.5361624,3.2214806,0.00012070120841719502,2
0,4.221945156138828,0.0,3.5361814,3.2215378,0.00012070120841719502,2
0,4.224722933882972,0.0,3.5362005,3.221595,0.00012070120841719502,2
0,4.227500711627119,0.0,3.5362196,3.2215188,0.00012070120841719502,2
0,4.230278489371267,0.0,3.5362005,3.2215378,0.00012070120841719502,2
0,4.233056267115414,0.0,3.5362196,3.221576,0.00012070120841719502,2
0,4.235834044859561,0.0,3.5363531,3.221595,0.00012070120841719502,2
0,4.238611822603708,0.0,3.5358381,3.2212899,0.00012070120841719502,2
0,4.241389600347853,0.0,3.536067,3.2215378,0.00012070120841719502,2
0,4.2441673780919995,0.0,3.5361624,3.2214997,0.00012070120841719502,2
0,4.246945155836147,0.0,3.5363533,3.2217097,0.00012070120841719502,2
0,4.249722933580294,0.0,3.5362387,3.2215188,0.00012070120841719502,2
0,4.2525007113244415,0.0,3.5361242,3.221595,0.00012070120841719502,2
0,4.255278489068586,0.0,3.536067,3.2214234,0.00012070120841719502,2
0,4.2580562668127335,0.0,3.5361433,3.2215378,0.00012070120841719502,2
0,4.260834044556881,0.0,3.5360289,3.2214806,0.00012070120841719502,2
0,4.263611822301027,0.0,3.5362768,3.2216141,0.00012070120841719502,2
0,4.266389600045175,0.0,3.5362768,3.2215569,0.00012070120841719502,2
0,4.269167377789319,0.0,3.5362005,3.2214234,0.00012070120841719502,2
0,4.271945155533467,0.0,3.5362768,3.2215188,0.00012070120841719502,2
0,4.274722933277614,0.0,3.5361433,3.2215569,0.00012070120841719502,2
0,4.277500711021761,0.0,3.5359907,3.2214043,0.00012070120841719502,2
0,4.280278488765909,0.0,3.5362577,3.2215569,0.00012070120841719502,2
0,4.283056266510053,0.0,3.5362196,3.2215378,0.00012070120841719502,2
0,4.2858340442542,0.0,3.5362959,3.221576,0.00012070120841719502,2
0,4.288611821998347,0.0,3.5362768,3.221595,0.00012070120841719502,2
0,4.2913895997424945,0.0,3.536067,3.2213852,0.00012070120841719502,2
0,4.294167377486642,0.0,3.5361624,3.2214997,0.00012070120841719502,2
0,4.2969451552307865,0.0,3.5361052,3.2215378,0.00012070120841719502,2
0,4.299722932974934,0.0,3.5361242,3.2214615,0.00012070120841719502,2
0,4.302500710719081,0.0,3.5361242,3.2214615,0.00012070120841719502,2
0,4.305278488463228,0.0,3.5362959,3.2216332,0.00012070120841719502,2
0,4.308056266207375,0.0,3.5361814,3.221576,0.00012070120841719502,2
0,4.31083404395152,0.0,3.5360479,3.2214234,0.00012070120841719502,2
0,4.313611821695666,0.0,3.5364485,3.2216523,0.00012070120841719502,2
0,4.316389599439813,0.0,3.5361052,3.221576,0.00012070120841719502,2
0,4.319167377183962,0.0,3.536315,3.221595,0.00012070120841719502,2
0,4.321945154928109,0.0,3.5361624,3.2215188,0.00012070120841719502,2
0,4.324722932672255,0.0,3.5362577,3.2214615,0.00012070120841719502,2
0,4.3275007104164,0.0,3.536315,3.221576,0.00012070120841719502,2
0,4.330278488160547,0.0,3.5362577,3.2216332,0.00012070120841719502,2
0,4.333056265904694,0.0,3.5362005,3.2214997,0.00012070120841719502,2
0,4.335834043648841,0.0,3.5362959,3.2215569,0.00012070120841719502,2
0,4.338611821392989,0.0,3.5361814,3.2215188,0.00012070120841719502,2
0,4.341389599137133,0.0,3.5362196,3.2215378,0.00012070120841719502,2
0,4.3441673768812805,0.0,3.5362196,3.2215569,0.00012070120841719502,2
0,4.346945154625428,0.0,3.5361052,3.2215188,0.00012070120841719502,2
0,4.349722932369575,0.0,3.5361624,3.2215378,0.00012070120841719502,2
0,4.352500710113722,0.0,3.536315,3.221576,0.00012070120841719502,2
0,4.355278487857866,0.0,3.5362577,3.221595,0.00012070120841719502,2
0,4.358056265602014,0.0,3.5362959,3.2216141,0.00012070120841719502,2
0,4.360834043346161,0.0,3.5362005,3.221595,0.00012070120841719502,2
0,4.363611821090308,0.0,3.5361433,3.2214806,0.00012070120841719502,2
0,4.366389598834456,0.0,3.5361624,3.2216141,0.00012070120841719502,2
0,4.3691673765786,0.0,3.5362768,3.2215378,0.00012070120841719502,2
0,4.371945154322748,0.0,3.5365059,3.2217288,0.00012070120841719502,2
0,4.374722932066894,0.0,3.5363913,3.2216523,0.00012070120841719502,2
0,4.3775007098110414,0.0,3.5362768,3.2215188,0.00012070120841719502,2
0,4.380278487555189,0.0,3.5360479,3.2215569,0.00012070120841719502,2
0,4.3830562652993335,0.0,3.5362387,3.221576,0.00012070120841719502,2
0,4.385834043043481,0.0,3.5362577,3.2215569,0.00012070120841719502,2
0,4.388611820787628,0.0,3.5362959,3.2216332,0.00012070120841719502,2
0,4.3913895985317755,0.0,3.5362387,3.2216141,0.00012070120841719502,2
0,4.394167376275922,0.0,3.5362768,3.2216141,0.00012070120841719502,2
0,4.396945154020067,0.0,3.536315,3.2216141,0.00012070120841719502,2
0,4.399722931764214,0.0,3.536334,3.2216332,0.00012070120841719502,2
0,4.402500709508361,0.0,3.5362196,3.221576,0.00012070120841719502,2
0,4.405278487252509,0.0,3.5363343,3.2216716,0.00012070120841719502,2
0,4.408056264996656,0.0,3.5362387,3.2216523,0.00012070120841719502,2
0,4.410834042740803,0.0,3.5359907,3.2214425,0.00012070120841719502,2
0,4.413611820484947,0.0,3.5362387,3.221595,0.00012070120841719502,2
0,4.416389598229094,0.0,3.5363724,3.2216907,0.00012070120841719502,2
0,4.419167375973242,0.0,3.5364106,3.2217097,0.00012070120841719502,2
0,4.421945153717389,0.0,3.5361814,3.2216141,0.00012070120841719502,2
0,4.4247229314615355,0.0,3.5362768,3.2216141,0.00012070120841719502,2
0,4.42750070920568,0.0,3.5363915,3.2216907,0.00012070120841719502,2
0,4.4302784869498275,0.0,3.5362196,3.221576,0.00012070120841719502,2
0,4.433056264693975,0.0,3.5363152,3.2216716,0.00012070120841719502,2
0,4.435834042438122,0.0,3.5362577,3.2215569,0.00012070120841719502,2
0,4.4386118201822695,0.0,3.5362387,3.2215188,0.00012070120841719502,2
0,4.441389597926414,0.0,3.5363531,3.2216332,0.00012070120841719502,2
0,4.4441673756705615,0.0,3.536067,3.2214615,0.00012070120841719502,2
0,4.446945153414708,0.0,3.5363915,3.2217097,0.00012070120841719502,2
0,4.449722931158855,0.0,3.5361433,3.2215378,0.00012070120841719502,2
0,4.452500708903003,0.0,3.5362389,3.2216716,0.00012070120841719502,2
0,4.455278486647147,0.0,3.5362768,3.2215569,0.00012070120841719502,2
0,4.458056264391295,0.0,3.5361433,3.2215188,0.00012070120841719502,2
0,4.460834042135442,0.0,3.5362577,3.2215569,0.00012070120841719502,2
0,4.463611819879589,0.0,3.5363531,3.221595,0.00012070120841719502,2
0,4.466389597623736,0.0,3.536334,3.2216523,0.00012070120841719502,2
0,4.4691673753678804,0.0,3.5360861,3.2214615,0.00012070120841719502,2
0,4.471945153112028,0.0,3.5362196,3.2216141,0.00012070120841719502,2
0,4.474722930856175,0.0,3.5361624,3.2215569,0.00012070120841719502,2
0,4.4775007086003225,0.0,3.5363913,3.2216141,0.00012070120841719502,2
0,4.48027848634447,0.0,3.536334,3.2216523,0.00012070120841719502,2
0,4.483056264088614,0.0,3.5361052,3.2215378,0.00012070120841719502,2
0,4.485834041832761,0.0,3.5363152,3.2217288,0.00012070120841719502,2
0,4.488611819576908,0.0,3.5362768,3.2216141,0.00012070120841719502,2
0,4.491389597321056,0.0,3.5361814,3.2216523,0.00012070120841719502,2
0,4.494167375065203,0.0,3.5361624,3.2215569,0.00012070120841719502,2
0,4.49694515280935,0.0,3.536334,3.2216141,0.00012070120841719502,2
0,4.499722930553494,0.0,3.5363531,3.2216523,0.00012070120841719502,2
0,4.502500708297641,0.0,3.5360861,3.2214806,0.00012070120841719502,2
0,4.505278486041789,0.0,3.5362577,3.2216332,0.00012070120841719502,2
0,4.508056263785936,0.0,3.5361433,3.2214997,0.00012070120841719502,2
0,4.510834041530083,0.0,3.5362196,3.2216141,0.00012070120841719502,2
0,4.513611819274228,0.0,3.5361433,3.2215378,0.00012070120841719502,2
0,4.5163895970183745,0.0,3.5362005,3.221576,0.00012070120841719502,2
0,4.519167374762522,0.0,3.5362959,3.2216332,0.00012070120841719502,2
0,4.521945152506669,0.0,3.5362387,3.2215569,0.00012070120841719502,2
0,4.5247229302508165,0.0,3.5362387,3.2216332,0.00012070120841719502,2
0,4.527500707994961,0.0,3.5362196,3.2215569,0.00012070120841719502,2
0,4.5302784857391085,0.0,3.5363533,3.2216907,0.00012070120841719502,2
0,4.533056263483256,0.0,3.5362768,3.221595,0.00012070120841719502,2
0,4.535834041227403,0.0,3.536315,3.2216523,0.00012070120841719502,2
0,4.53861181897155,0.0,3.536315,3.2216141,0.00012070120841719502,2
0,4.541389596715694,0.0,3.5361814,3.2214806,0.00012070120841719502,2
0,4.544167374459842,0.0,3.536334,3.2216523,0.00012070120841719502,2
0,4.546945152203989,0.0,3.5363343,3.2217288,0.00012070120841719502,2
0,4.549722929948136,0.0,3.5363531,3.221595,0.00012070120841719502,2
0,4.552500707692284,0.0,3.5363531,3.2216332,0.00012070120841719502,2
0,4.555278485436428,0.0,3.5363915,3.2216716,0.00012070120841719502,2
0,4.558056263180575,0.0,3.5362387,3.2216332,0.00012070120841719502,2
0,4.560834040924722,0.0,3.5362768,3.2216332,0.00012070120841719502,2
0,4.5636118186688694,0.0,3.5362196,3.2216523,0.00012070120841719502,2
0,4.566389596413017,0.0,3.5363533,3.2217097,0.00012070120841719502,2
0,4.5691673741571615,0.0,3.536315,3.2216332,0.00012070120841719502,2
0,4.571945151901308,0.0,3.5364296,3.2217097,0.00012070120841719502,2
0,4.574722929645456,0.0,3.5364487,3.221786,0.00012070120841719502,2
0,4.577500707389603,0.0,3.536525,3.2217479,0.00012070120841719502,2
0,4.58027848513375,0.0,3.5361624,3.2216716,0.00012070120841719502,2
0,4.583056262877897,0.0,3.5364103,3.2216523,0.00012070120841719502,2
0,4.585834040622042,0.0,3.5362196,3.2215378,0.00012070120841719502,2
0,4.588611818366189,0.0,3.5364296,3.2216907,0.00012070120841719502,2
0,4.591389596110336,0.0,3.5361814,3.2216141,0.00012070120841719502,2
0,4.594167373854484,0.0,3.5361242,3.2215188,0.00012070120841719502,2
0,4.59694515159863,0.0,3.5364869,3.2217479,0.00012070120841719502,2
0,4.599722929342775,0.0,3.5363531,3.2216332,0.00012070120841719502,2
0,4.602500707086922,0.0,3.5364106,3.2217288,0.00012070120841719502,2
0,4.60527848483107,0.0,3.5362959,3.2216332,0.00012070120841719502,2
0,4.608056262575217,0.0,3.5364866,3.2216141,0.00012070120841719502,2
0,4.6108340403193635,0.0,3.5362577,3.2216141,0.00012070120841719502,2
0,4.613611818063508,0.0,3.5362387,3.2216332,0.00012070120841719502,2
0,4.6163895958076555,0.0,3.5363533,3.2216716,0.00012070120841719502,2
0,4.619167373551803,0.0,3.536315,3.2216523,0.00012070120841719502,2
0,4.62194515129595,0.0,3.5363915,3.2216716,0.00012070120841719502,2
0,4.6247229290400975,0.0,3.5364106,3.2216907,0.00012070120841719502,2
0,4.627500706784242,0.0,3.5362961,3.2217097,0.00012070120841719502,2
0,4.630278484528389,0.0,3.5363915,3.2217669,0.00012070120841719502,2
0,4.633056262272536,0.0,3.5362961,3.2216907,0.00012070120841719502,2
0,4.635834040016683,0.0,3.5363531,3.2216523,0.00012070120841719502,2
0,4.638611817760831,0.0,3.5364869,3.2217479,0.00012070120841719502,2
0,4.641389595504975,0.0,3.5363724,3.2218051,0.00012070120841719502,2
0,4.644167373249122,0.0,3.5366204,3.2219195,0.00012070120841719502,2
0,4.64694515099327,0.0,3.5361242,3.221595,0.00012070120841719502,2
0,4.649722928737416,0.0,3.5363915,3.2217479,0.00012070120841719502,2
0,4.652500706481564,0.0,3.5362768,3.221595,0.00012070120841719502,2
0,4.6552784842257084,0.0,3.5363533,3.2216907,0.00012070120841719502,2
0,4.658056261969856,0.0,3.5364487,3.2217097,0.00012070120841719502,2
0,4.660834039714003,0.0,3.5364296,3.2217479,0.00012070120841719502,2
0,4.66361181745815,0.0,3.5364869,3.221786,0.00012070120841719502,2
0,4.666389595202298,0.0,3.5363152,3.2216907,0.00012070120841719502,2
0,4.669167372946444,0.0,3.5363533,3.2217097,0.00012070120841719502,2
0,4.671945150690589,0.0,3.5362959,3.2216523,0.00012070120841719502,2
0,4.674722928434736,0.0,3.5363533,3.2217097,0.00012070120841719502,2
0,4.677500706178884,0.0,3.5364106,3.2217479,0.00012070120841719502,2
0,4.680278483923031,0.0,3.5362005,3.2215378,0.00012070120841719502,2
0,4.683056261667177,0.0,3.5362959,3.2217669,0.00012070120841719502,2
0,4.685834039411322,0.0,3.5363724,3.2217288,0.00012070120841719502,2
0,4.68861181715547,0.0,3.536315,3.2216141,0.00012070120841719502,2
0,4.691389594899617,0.0,3.5362961,3.2216907,0.00012070120841719502,2
0,4.694167372643764,0.0,3.5364106,3.2218242,0.00012070120841719502,2
0,4.696945150387911,0.0,3.5363915,3.2216907,0.00012070120841719502,2
0,4.699722928132056,0.0,3.5362387,3.2216523,0.00012070120841719502,2
0,4.7025007058762025,0.0,3.5363343,3.2217097,0.00012070120841719502,2
0,4.70527848362035,0.0,3.5366013,3.2218432,0.00012070120841719502,2
0,4.708056261364498,0.0,3.5362961,3.2216907,0.00012070120841719502,2
0,4.7108340391086445,0.0,3.5362961,3.2216716,0.00012070120841719502,2
0,4.713611816852789,0.0,3.5364106,3.221786,0.00012070120841719502,2
0,4.716389594596936,0.0,3.5362961,3.2216716,0.00012070120841719502,2
0,4.719167372341084,0.0,3.5365059,3.221786,0.00012070120841719502,2
0,4.72194515008523,0.0,3.5363533,3.2217288,0.00012070120841719502,2
0,4.724722927829378,0.0,3.536315,3.2216523,0.00012070120841719502,2
0,4.727500705573522,0.0,3.5364296,3.221786,0.00012070120841719502,2
0,4.730278483317669,0.0,3.536525,3.2218623,0.00012070120841719502,2
0,4.733056261061817,0.0,3.5361624,3.2215569,0.00012070120841719502,2
0,4.735834038805963,0.0,3.5364296,3.2218051,0.00012070120841719502,2
0,4.738611816550112,0.0,3.5363533,3.2217097,0.00012070120841719502,2
0,4.741389594294256,0.0,3.536315,3.2216332,0.00012070120841719502,2
0,4.744167372038403,0.0,3.5364296,3.221786,0.00012070120841719502,2
0,4.74694514978255,0.0,3.5365632,3.2218623,0.00012070120841719502,2
0,4.749722927526697,0.0,3.5363343,3.2216907,0.00012070120841719502,2
0,4.752500705270845,0.0,3.5363152,3.2217097,0.00012070120841719502,2
0,4.755278483014991,0.0,3.5362577,3.2216141,0.00012070120841719502,2
0,4.758056260759136,0.0,3.5363722,3.2216523,0.00012070120841719502,2
0,4.760834038503284,0.0,3.5363724,3.2216716,0.00012070120841719502,2
0,4.763611816247431,0.0,3.5364487,3.2217669,0.00012070120841719502,2
0,4.766389593991578,0.0,3.5361624,3.221576,0.00012070120841719502,2
0,4.769167371735724,0.0,3.5362961,3.2216907,0.00012070120841719502,2
0,4.771945149479869,0.0,3.536315,3.2216523,0.00012070120841719502,2
0,4.774722927224017,0.0,3.5363724,3.2217288,0.00012070120841719502,2
0,4.777500704968164,0.0,3.536315,3.2216332,0.00012070120841719502,2
0,4.780278482712312,0.0,3.5363152,3.2216716,0.00012070120841719502,2
0,4.783056260456458,0.0,3.5363152,3.2216716,0.00012070120841719502,2
0,4.785834038200603,0.0,3.5364296,3.2216907,0.00012070120841719502,2
0,4.7886118159447495,0.0,3.5363915,3.2217288,0.00012070120841719502,2
0,4.791389593688897,0.0,3.5363533,3.2218051,0.00012070120841719502,2
0,4.794167371433045,0.0,3.5364106,3.221786,0.00012070120841719502,2
0,4.7969451491771915,0.0,3.5364296,3.2217479,0.00012070120841719502,2
0,4.799722926921336,0.0,3.5364869,3.2217669,0.00012070120841719502,2
0,4.802500704665483,0.0,3.5363724,3.2217097,0.00012070120841719502,2
0,4.805278482409631,0.0,3.5364106,3.221786,0.00012070120841719502,2
0,4.808056260153777,0.0,3.5363152,3.2217669,0.00012070120841719502,2
0,4.810834037897925,0.0,3.5365441,3.2219386,0.00012070120841719502,2
0,4.813611815642069,0.0,3.5363152,3.2216907,0.00012070120841719502,2
0,4.816389593386217,0.0,3.5364487,3.221786,0.00012070120841719502,2
0,4.819167371130364,0.0,3.5363152,3.2217288,0.00012070120841719502,2
0,4.82194514887451,0.0,3.5365822,3.2218432,0.00012070120841719502,2
0,4.824722926618659,0.0,3.5364296,3.2217479,0.00012070120841719502,2
0,4.827500704362803,0.0,3.5364106,3.2217288,0.00012070120841719502,2
0,4.83027848210695,0.0,3.5363724,3.2217479,0.00012070120841719502,2
0,4.833056259851097,0.0,3.5364296,3.2218242,0.00012070120841719502,2
0,4.835834037595244,0.0,3.5365822,3.2218623,0.00012070120841719502,2
0,4.838611815339392,0.0,3.5364106,3.2217479,0.00012070120841719502,2
0,4.841389593083538,0.0,3.5362961,3.2217288,0.00012070120841719502,2
0,4.844167370827683,0.0,3.5364487,3.221786,0.00012070120841719502,2
0,4.846945148571831,0.0,3.5364869,3.2217669,0.00012070120841719502,2
0,4.849722926315978,0.0,3.5364106,3.2218051,0.00012070120841719502,2
0,4.852500704060125,0.0,3.5363343,3.2216907,0.00012070120841719502,2
0,4.855278481804272,0.0,3.5362771,3.2216716,0.00012070120841719502,2
0,4.858056259548417,0.0,3.5364106,3.221786,0.00012070120841719502,2
0,4.860834037292564,0.0,3.5363724,3.2217479,0.00012070120841719502,2
0,4.863611815036711,0.0,3.5364296,3.2217288,0.00012070120841719502,2
0,4.866389592780859,0.0,3.5362387,3.2217097,0.00012070120841719502,2
0,4.869167370525005,0.0,3.5366395,3.2219195,0.00012070120841719502,2
0,4.87194514826915,0.0,3.5363343,3.221786,0.00012070120841719502,2
0,4.8747229260132965,0.0,3.5364678,3.221786,0.00012070120841719502,2
0,4.877500703757445,0.0,3.5364296,3.2217479,0.00012070120841719502,2
0,4.880278481501592,0.0,3.5362959,3.221786,0.00012070120841719502,2
0,4.8830562592457385,0.0,3.5364296,3.2217669,0.00012070120841719502,2
0,4.885834036989883,0.0,3.5364296,3.2218051,0.00012070120841719502,2
0,4.8886118147340305,0.0,3.5362961,3.2217288,0.00012070120841719502,2
0,4.891389592478178,0.0,3.5364296,3.221786,0.00012070120841719502,2
0,4.894167370222324,0.0,3.5366013,3.2218242,0.00012070120841719502,2
0,4.8969451479664725,0.0,3.5363152,3.2217288,0.00012070120841719502,2
0,4.899722925710617,0.0,3.5364106,3.2218242,0.00012070120841719502,2
0,4.902500703454764,0.0,3.5363533,3.2218051,0.00012070120841719502,2
0,4.905278481198911,0.0,3.5365441,3.2218814,0.00012070120841719502,2
0,4.908056258943058,0.0,3.5363343,3.221786,0.00012070120841719502,2
0,4.910834036687206,0.0,3.5363343,3.2217479,0.00012070120841719502,2
0,4.913611814431352,0.0,3.5365441,3.2218051,0.00012070120841719502,2
0,4.916389592175497,0.0,3.5364678,3.2218623,0.00012070120841719502,2
0,4.919167369919645,0.0,3.536525,3.2218623,0.00012070120841719502,2
0,4.921945147663791,0.0,3.5365632,3.2218432,0.00012070120841719502,2
0,4.924722925407939,0.0,3.5364869,3.2218623,0.00012070120841719502,2
0,4.927500703152086,0.0,3.5364869,3.2217669,0.00012070120841719502,2
0,4.930278480896231,0.0,3.536315,3.2218051,0.00012070120841719502,2
0,4.933056258640378,0.0,3.5366013,3.2218814,0.00012070120841719502,2
0,4.935834036384525,0.0,3.5363533,3.2217097,0.00012070120841719502,2
0,4.938611814128673,0.0,3.5365632,3.2218432,0.00012070120841719502,2
0,4.941389591872819,0.0,3.5363724,3.2217669,0.00012070120841719502,2
0,4.944167369616964,0.0,3.536525,3.221786,0.00012070120841719502,2
0,4.946945147361111,0.0,3.5364296,3.2218051,0.00012070120841719502,2
0,4.949722925105259,0.0,3.5363724,3.2217479,0.00012070120841719502,2
0,4.952500702849406,0.0,3.5365632,3.2219577,0.00012070120841719502,2
0,4.955278480593552,0.0,3.5362961,3.2217288,0.00012070120841719502,2
0,4.958056258337697,0.0,3.5364487,3.221786,0.00012070120841719502,2
0,4.960834036081844,0.0,3.5363343,3.2217669,0.00012070120841719502,2
0,4.963611813825992,0.0,3.5366395,3.2219577,0.00012070120841719502,2
0,4.966389591570138,0.0,3.5363915,3.221786,0.00012070120841719502,2
0,4.969167369314286,0.0,3.5364869,3.2219195,0.00012070120841719502,2
0,4.971945147058431,0.0,3.5363533,3.221786,0.00012070120841719502,2
0,4.9747229248025775,0.0,3.536525,3.2218623,0.00012070120841719502,2
0,4.977500702546725,0.0,3.5363724,3.2217288,0.00012070120841719502,2
0,4.980278480290872,0.0,3.5365632,3.2219195,0.00012070120841719502,2
0,4.9830562580350195,0.0,3.5364869,3.221786,0.00012070120841719502,2
