[Summary]
Cell: 239 NMC811 30C
First Protocol: C:\Users\OEMS\Documents\EC-Lab\Data\Mitch\Protocols\AMIDR Form.mps
Mass (mg): 1.317
Capacity (mAHr): 0.296
Started: 05/02/2023 14:35:43.272
[End Summary]
[Data]
Step Type,Run Time (h),Current (A),Potential vs. Counter (V),Potential (V),Capacity (Ah),Step Number
1,4.211779767372945,9.796886e-07,3.578128064356436,3.268756505940595,4.6810316233567924e-05,1
1,4.211793795150554,9.854228326999996e-07,3.578393696,3.2688851800000007,4.681033005618813e-05,1
1,4.211821572927997,9.853872012e-07,3.5786300189999998,3.2690926999999994,4.681035742803147e-05,1
1,4.211849350705437,9.853941937e-07,3.578784888999999,3.2692624560000008,4.681038479949004e-05,1
1,4.211877128482881,9.854673630999997e-07,3.578936338,3.2694095169999984,4.6810412171682304e-05,1
1,4.2119049062603215,9.854450937e-07,3.579058408000002,3.2695290960000007,4.68104395441595e-05,1
1,4.211932684037762,9.854743677e-07,3.579183339,3.2696593839999992,4.681046691725953e-05,1
1,4.211960461815204,9.854597261999997e-07,3.5792928249999982,3.269755128999998,4.681049429010806e-05,1
1,4.211988239592645,9.855596174999996e-07,3.5793919979999997,3.269868038,4.6810521663498464e-05,1
1,4.212016017370086,9.855659738e-07,3.5794822260000014,3.269947191,4.681054903789774e-05,1
1,4.212043794591972,9.854578203000002e-07,3.579543833999998,3.270013952000001,4.6810576411940735e-05,1
0,4.212248934033939,0.0,3.5799389,3.2706442,4.681076542804147e-05,2
0,4.215026711778086,0.0,3.5782297,3.2688587,4.681076542804147e-05,2
0,4.2178044895222335,0.0,3.5782106,3.2687252,4.681076542804147e-05,2
0,4.220582267266381,0.0,3.5781915,3.2687633,4.681076542804147e-05,2
0,4.223360045010525,0.0,3.5782678,3.2687633,4.681076542804147e-05,2
0,4.226137822754672,0.0,3.5782106,3.2687252,4.681076542804147e-05,2
0,4.228915600498819,0.0,3.5781724,3.2687824,4.681076542804147e-05,2
0,4.231693378242967,0.0,3.5782869,3.2688587,4.681076542804147e-05,2
0,4.234471155987114,0.0,3.5781915,3.2687824,4.681076542804147e-05,2
0,4.237248933731261,0.0,3.5782106,3.2688396,4.681076542804147e-05,2
0,4.240026711475405,0.0,3.5779245,3.2686489,4.681076542804147e-05,2
0,4.242804489219552,0.0,3.5781152,3.2687061,4.681076542804147e-05,2
0,4.2455822669637,0.0,3.5783823,3.2688396,4.681076542804147e-05,2
0,4.248360044707847,0.0,3.5781724,3.2687442,4.681076542804147e-05,2
0,4.2511378224519945,0.0,3.5780771,3.2686679,4.681076542804147e-05,2
0,4.253915600196139,0.0,3.5783441,3.2688968,4.681076542804147e-05,2
0,4.2566933779402865,0.0,3.5781724,3.2688015,4.681076542804147e-05,2
0,4.259471155684433,0.0,3.5780771,3.2687824,4.681076542804147e-05,2
0,4.26224893342858,0.0,3.5780962,3.2687442,4.681076542804147e-05,2
0,4.265026711172728,0.0,3.5780962,3.2687252,4.681076542804147e-05,2
0,4.267804488916872,0.0,3.5781534,3.268687,4.681076542804147e-05,2
0,4.27058226666102,0.0,3.5780962,3.2687442,4.681076542804147e-05,2
0,4.273360044405167,0.0,3.5781915,3.2687061,4.681076542804147e-05,2
0,4.276137822149314,0.0,3.5781534,3.2687252,4.681076542804147e-05,2
0,4.278915599893461,0.0,3.5782106,3.2687824,4.681076542804147e-05,2
0,4.281693377637605,0.0,3.5781343,3.2687824,4.681076542804147e-05,2
0,4.284471155381753,0.0,3.5780962,3.2687824,4.681076542804147e-05,2
0,4.2872489331259,0.0,3.578325,3.2688777,4.681076542804147e-05,2
0,4.290026710870047,0.0,3.5780962,3.2687061,4.681076542804147e-05,2
0,4.292804488614195,0.0,3.5782297,3.2688587,4.681076542804147e-05,2
0,4.295582266358339,0.0,3.5780962,3.2687252,4.681076542804147e-05,2
0,4.298360044102487,0.0,3.5780771,3.2687252,4.681076542804147e-05,2
0,4.301137821846633,0.0,3.5781915,3.2687442,4.681076542804147e-05,2
0,4.3039155995907805,0.0,3.5780962,3.2687633,4.681076542804147e-05,2
0,4.306693377334928,0.0,3.5782487,3.2688205,4.681076542804147e-05,2
0,4.309471155079072,0.0,3.5779054,3.268687,4.681076542804147e-05,2
0,4.312248932823219,0.0,3.5782678,3.2687633,4.681076542804147e-05,2
0,4.315026710567366,0.0,3.5779436,3.268687,4.681076542804147e-05,2
0,4.3178044883115145,0.0,3.5781152,3.2686298,4.681076542804147e-05,2
0,4.320582266055661,0.0,3.5782487,3.2687633,4.681076542804147e-05,2
0,4.323360043799808,0.0,3.578306,3.2688587,4.681076542804147e-05,2
0,4.326137821543953,0.0,3.5782106,3.268687,4.681076542804147e-05,2
0,4.328915599288099,0.0,3.5780008,3.2686489,4.681076542804147e-05,2
0,4.331693377032247,0.0,3.5780771,3.2687061,4.681076542804147e-05,2
0,4.334471154776394,0.0,3.5780771,3.2687442,4.681076542804147e-05,2
0,4.3372489325205414,0.0,3.5781724,3.2688205,4.681076542804147e-05,2
0,4.340026710264686,0.0,3.5780771,3.2687442,4.681076542804147e-05,2
0,4.3428044880088335,0.0,3.5781534,3.2687442,4.681076542804147e-05,2
0,4.345582265752981,0.0,3.5781724,3.2688396,4.681076542804147e-05,2
0,4.348360043497127,0.0,3.5781915,3.2688396,4.681076542804147e-05,2
0,4.351137821241275,0.0,3.5781724,3.2688015,4.681076542804147e-05,2
0,4.353915598985419,0.0,3.5781915,3.2687824,4.681076542804147e-05,2
0,4.356693376729567,0.0,3.5782106,3.2687633,4.681076542804147e-05,2
0,4.359471154473714,0.0,3.5781343,3.2687633,4.681076542804147e-05,2
0,4.362248932217861,0.0,3.5783632,3.2688968,4.681076542804147e-05,2
0,4.365026709962009,0.0,3.5782297,3.2687824,4.681076542804147e-05,2
0,4.367804487706153,0.0,3.5782487,3.2687442,4.681076542804147e-05,2
0,4.3705822654503,0.0,3.5781343,3.2687061,4.681076542804147e-05,2
0,4.373360043194447,0.0,3.5781915,3.2687442,4.681076542804147e-05,2
0,4.376137820938594,0.0,3.578306,3.2688777,4.681076542804147e-05,2
0,4.378915598682742,0.0,3.5781152,3.2687252,4.681076542804147e-05,2
0,4.3816933764268855,0.0,3.5781724,3.2688015,4.681076542804147e-05,2
0,4.384471154171034,0.0,3.5781534,3.2687633,4.681076542804147e-05,2
0,4.387248931915181,0.0,3.5782869,3.2688587,4.681076542804147e-05,2
0,4.3900267096593275,0.0,3.5781915,3.2688015,4.681076542804147e-05,2
0,4.392804487403475,0.0,3.578058,3.268687,4.681076542804147e-05,2
0,4.3955822651476195,0.0,3.5782106,3.2688015,4.681076542804147e-05,2
0,4.398360042891767,0.0,3.5781915,3.2687824,4.681076542804147e-05,2
0,4.401137820635913,0.0,3.5781343,3.2687061,4.681076542804147e-05,2
0,4.4039155983800615,0.0,3.5780771,3.2687252,4.681076542804147e-05,2
0,4.406693376124209,0.0,3.5782297,3.2688205,4.681076542804147e-05,2
0,4.409471153868355,0.0,3.5780771,3.2686298,4.681076542804147e-05,2
0,4.4122489316125,0.0,3.5780389,3.2686107,4.681076542804147e-05,2
0,4.415026709356647,0.0,3.5780008,3.2686489,4.681076542804147e-05,2
0,4.417804487100795,0.0,3.5782487,3.2688205,4.681076542804147e-05,2
0,4.420582264844941,0.0,3.5781534,3.2687633,4.681076542804147e-05,2
0,4.423360042589088,0.0,3.5780771,3.2687252,4.681076542804147e-05,2
0,4.426137820333233,0.0,3.5782106,3.2688015,4.681076542804147e-05,2
0,4.4289155980773804,0.0,3.5780771,3.2686489,4.681076542804147e-05,2
0,4.431693375821528,0.0,3.5780962,3.2687442,4.681076542804147e-05,2
0,4.434471153565675,0.0,3.5781343,3.2688015,4.681076542804147e-05,2
0,4.4372489313098225,0.0,3.5782678,3.2688015,4.681076542804147e-05,2
0,4.440026709053967,0.0,3.5780962,3.2687824,4.681076542804147e-05,2
0,4.442804486798114,0.0,3.5781343,3.2688015,4.681076542804147e-05,2
0,4.445582264542261,0.0,3.5782869,3.2687633,4.681076542804147e-05,2
0,4.448360042286408,0.0,3.5780771,3.2687061,4.681076542804147e-05,2
0,4.451137820030556,0.0,3.5779817,3.2687061,4.681076542804147e-05,2
0,4.4539155977747,0.0,3.5781915,3.2687633,4.681076542804147e-05,2
0,4.456693375518848,0.0,3.5781152,3.2687633,4.681076542804147e-05,2
0,4.459471153262995,0.0,3.5780962,3.2687061,4.681076542804147e-05,2
0,4.462248931007141,0.0,3.5780008,3.2686489,4.681076542804147e-05,2
0,4.465026708751289,0.0,3.5781534,3.2687442,4.681076542804147e-05,2
0,4.467804486495433,0.0,3.5782678,3.2688205,4.681076542804147e-05,2
0,4.470582264239581,0.0,3.5780962,3.2687061,4.681076542804147e-05,2
0,4.473360041983728,0.0,3.5781534,3.2687442,4.681076542804147e-05,2
0,4.476137819727875,0.0,3.5782869,3.268954,4.681076542804147e-05,2
0,4.478915597472023,0.0,3.5780962,3.2687252,4.681076542804147e-05,2
0,4.4816933752161665,0.0,3.5782106,3.2687824,4.681076542804147e-05,2
0,4.484471152960314,0.0,3.5781152,3.2687061,4.681076542804147e-05,2
0,4.487248930704461,0.0,3.5781724,3.2688015,4.681076542804147e-05,2
0,4.4900267084486085,0.0,3.5780771,3.2687442,4.681076542804147e-05,2
0,4.492804486192756,0.0,3.5782678,3.2688777,4.681076542804147e-05,2
0,4.495582263936903,0.0,3.5781915,3.2687252,4.681076542804147e-05,2
0,4.498360041681047,0.0,3.5781915,3.2687442,4.681076542804147e-05,2
0,4.501137819425194,0.0,3.5780962,3.2688205,4.681076542804147e-05,2
0,4.503915597169342,0.0,3.5781152,3.2686489,4.681076542804147e-05,2
